id,tanggal,jam,sens1,sens2,sens3,sens4,sens5,sens6,sens7,sens8,sens9,,,,,
11710,17-Jun,5:20,23.75,92.89,0,0,,,,,,,,,,
11711,17-Jun,5:30,23.67,92.89,0,0,,,,,,,,,,
11712,17-Jun,5:40,23.67,92.89,41.04,0,,,,,,,,,,
11713,17-Jun,5:50,23.67,92.89,211.04,0,,,,,,,,,,
11714,17-Jun,6:00,23.75,92.89,632.64,0,,,,,,,,,,
11715,17-Jun,6:10,23.67,92.89,1715.2,0,,,,,,,,,,
11716,17-Jun,6:20,23.59,92.89,2626.56,0,,,,,,,,,,
11717,17-Jun,6:30,23.52,92.89,2949.12,0,,,,,,,,,,
11718,17-Jun,6:40,23.59,92.89,3755.52,0,,,,,,,,,,
11719,17-Jun,6:50,23.75,92.89,7234.56,0,,,,,,,,,,
11720,17-Jun,7:00,23.99,92.89,8985.6,0,,,,,,,,,,
11721,17-Jun,7:10,24.38,91.86,10106.88,0,,,,,,,,,,
11722,17-Jun,7:20,24.86,89.42,14376.96,0,,,,,,,,,,
11723,17-Jun,7:30,25.25,87.36,16128,0,,,,,,,,,,
11724,17-Jun,7:40,25.57,85.39,19404.8,0,,,,,,,,,,
11725,17-Jun,7:50,25.8,83.98,22220.8,0,,,,,,,,,,
11726,17-Jun,8:00,26.12,82.48,24821.76,0,,,,,,,,,,
11727,17-Jun,8:10,26.75,80.13,29491.2,0,,,,,,,,,,
11728,17-Jun,8:20,27.06,79.01,24145.92,0,,,,,,,,,,
11729,17-Jun,8:30,27.38,76.57,25067.52,0,,,,,,,,,,
11730,17-Jun,8:40,27.54,76.95,27832.32,0,,,,,,,,,,
11731,17-Jun,8:50,27.7,76.66,30760.96,0,,,,,,,,,,
11732,17-Jun,9:00,27.85,75.73,33095.68,0,,,,,,,,,,
11733,17-Jun,9:10,28.17,75.07,34488.32,0,,,,,,,,,,
11734,17-Jun,9:20,28.25,74.04,37642.24,0,,,,,,,,,,
11735,17-Jun,9:30,28.17,74.32,41349.12,0,,,,,,,,,,
11736,17-Jun,9:40,28.56,73.76,43315.2,0,,,,,,,,,,
11737,17-Jun,9:50,28.72,73.01,44421.12,0,,,,,,,,,,
11738,17-Jun,10,28.72,71.23,46264.31,0,,,,,,,,,,
11739,17-Jun,10:10,28.8,72.54,60088.32,0,,,,,,,,,,
11740,17-Jun,10:20,28.8,71.04,30965.76,0,,,,,,,,,,
11741,17-Jun,10:30,29.27,68.88,27586.56,0,,,,,,,,,,
11742,17-Jun,10:40,29.12,70.19,23132.16,0,,,,,,,,,,
11743,17-Jun,10:50,28.33,75.35,21288.96,0,,,,,,,,,,
11744,17-Jun,11:00,28.17,76.48,24698.88,0,,,,,,,,,,
11745,17-Jun,11:10,27.85,77.04,28979.2,0,,,,,,,,,,
11746,17-Jun,11:20,27.85,77.42,31150.08,0,,,,,,,,,,
11747,17-Jun,11:30,27.93,76.01,28938.24,0,,,,,,,,,,
11748,17-Jun,11:40,27.54,78.82,22886.4,0,,,,,,,,,,
11749,17-Jun,11:50,27.7,76.48,22026.24,0,,,,,,,,,,
11750,17-Jun,12:00,27.62,77.04,27279.36,0,,,,,,,,,,
11751,17-Jun,12:10,27.62,77.6,35389.44,0,,,,,,,,,,
11752,17-Jun,12:20,27.7,77.88,46346.23,0,,,,,,,,,,
11753,17-Jun,12:30,27.77,77.23,35164.16,0,,,,,,,,,,
11754,17-Jun,12:40,27.93,75.63,45998.08,0,,,,,,,,,,
11755,17-Jun,12:50,28.17,75.35,46407.67,0,,,,,,,,,,
11756,17-Jun,13:00,28.09,74.13,37662.72,0,,,,,,,,,,
11757,17-Jun,13:10,27.77,77.88,17141.76,0,,,,,,,,,,
11758,17-Jun,13:20,27.77,76.48,15943.68,0,,,,,,,,,,
11759,17-Jun,13:30,27.54,79.48,15022.08,0,,,,,,,,,,
11760,17-Jun,13:40,27.54,79.29,14192.64,0,,,,,,,,,,
11761,17-Jun,13:50,27.62,80.89,13363.2,0,,,,,,,,,,
11762,17-Jun,14:00,27.46,81.82,5840.5,0,,,,,,,,,,
11763,17-Jun,14:10,27.46,80.23,12810.24,0,,,,,,,,,,
11764,17-Jun,14:20,27.3,79.95,11381.76,0,,,,,,,,,,
11765,17-Jun,14:30,27.22,81.82,11289.6,0,,,,,,,,,,
11766,17-Jun,14:40,27.54,79.85,10132.48,0,,,,,,,,,,
11767,17-Jun,14:50,27.38,80.13,6755.07,0,,,,,,,,,,
11768,17-Jun,15:00,27.06,80.13,8248.32,0,,,,,,,,,,
11769,17-Jun,15:10,27.06,82.76,8294.4,0,,,,,,,,,,
11770,17-Jun,15:20,26.83,82.39,7787.52,0,,,,,,,,,,
11771,17-Jun,15:30,26.43,85.48,7280.64,0,,,,,,,,,,
11772,17-Jun,15:40,26.35,86.14,7004.16,0,,,,,,,,,,
11773,17-Jun,15:50,26.2,86.51,7234.56,0,,,,,,,,,,
11774,17-Jun,16:00,26.28,89.14,7971.84,0,,,,,,,,,,
11775,17-Jun,16:10,26.28,87.36,7925.76,0,,,,,,,,,,
11776,17-Jun,16:20,26.35,86.79,7188.48,0,,,,,,,,,,
11777,17-Jun,16:30,26.35,86.32,5235.2,0,,,,,,,,,,
11778,17-Jun,16:40,26.35,86.32,3363.84,0,,,,,,,,,,
11779,17-Jun,16:50,26.2,87.17,2327.04,0,,,,,,,,,,
11780,17-Jun,17:00,26.12,87.92,1366.4,0,,,,,,,,,,
11781,17-Jun,17:10,26.04,88.48,722.88,0,,,,,,,,,,
11782,17-Jun,17:20,25.96,88.67,287.04,0,,,,,,,,,,
11783,17-Jun,17:30,25.88,88.39,87.52,0,,,,,,,,,,
11784,17-Jun,17:40,25.88,88.86,0,0,,,,,,,,,,
11785,17-Jun,17:50,25.88,88.67,0,0,,,,,,,,,,
11786,17-Jun,18:00,25.96,88.67,0,0,,,,,,,,,,
11787,17-Jun,18:10,25.96,88.67,0,0,,,,,,,,,,
11788,17-Jun,18:20,25.96,88.39,0,0,,,,,,,,,,
11789,17-Jun,18:30,25.96,87.92,0,0,,,,,,,,,,
11790,17-Jun,18:40,25.88,88.01,0,0,,,,,,,,,,
11791,17-Jun,18:50,25.96,87.92,0,0,,,,,,,,,,
11792,17-Jun,19:00,26.04,87.64,0,0,,,,,,,,,,
11793,17-Jun,19:10,25.88,86.89,0,0,,,,,,,,,,
11794,17-Jun,19:20,25.96,87.36,0,0,,,,,,,,,,
11795,17-Jun,19:30,25.96,88.01,0,0,,,,,,,,,,
11796,17-Jun,19:40,25.88,88.95,0,0,,,,,,,,,,
11797,17-Jun,19:50,25.8,89.51,0,0,,,,,,,,,,
11798,17-Jun,20,25.72,89.89,0,0,,,,,,,,,,
11799,17-Jun,20:10,25.64,90.54,0,0,,,,,,,,,,
11800,17-Jun,20:20,25.49,91.11,0,0,,,,,,,,,,
11801,17-Jun,20:30,25.57,91.86,0,0,,,,,,,,,,
11802,17-Jun,20:40,25.49,91.11,0,0,,,,,,,,,,
11803,17-Jun,20:50,25.57,91.29,0,0,,,,,,,,,,
11804,17-Jun,21:00,25.57,91.67,0,0,,,,,,,,,,
11805,17-Jun,21:10,25.57,91.29,0,0,,,,,,,,,,
11806,17-Jun,21:20,25.57,91.29,0,0,,,,,,,,,,
11807,17-Jun,21:30,25.57,92.14,0,0,,,,,,,,,,
11808,17-Jun,21:40,25.49,92.89,0,0,,,,,,,,,,
11809,17-Jun,21:50,25.41,92.89,0,0,,,,,,,,,,
11810,17-Jun,22:00,25.41,92.89,0,0,,,,,,,,,,
11811,17-Jun,22:10,25.25,92.89,0,0,,,,,,,,,,
11812,17-Jun,22:20,25.25,92.89,0,0,,,,,,,,,,
11813,17-Jun,22:30,25.17,92.89,0,0,,,,,,,,,,
11814,17-Jun,22:40,25.09,92.89,0,0,,,,,,,,,,
11815,17-Jun,22:50,25.09,92.89,0,0,,,,,,,,,,
11816,17-Jun,23:00,25.01,92.89,0,0,,,,,,,,,,
11817,17-Jun,23:10,25.17,92.89,0,0,,,,,,,,,,
11818,17-Jun,23:20,25.09,92.89,0,0,,,,,,,,,,
11819,17-Jun,23:30,25.09,92.89,0,0,,,,,,,,,,
11820,17-Jun,23:40,25.01,92.89,0,0,,,,,,,,,,
11821,17-Jun,23:50,24.78,92.89,0,0,,,,,,,,,,
11822,18-Jun,0:00,24.62,92.89,0,0,,,,,,,,,,
11823,18-Jun,0:10,24.7,92.89,0,0,,,,,,,,,,
11824,18-Jun,0:20,24.7,92.89,0,0,,,,,,,,,,
11825,18-Jun,0:30,24.7,92.89,0,0,,,,,,,,,,
11826,18-Jun,0:40,24.62,92.89,0,0,,,,,,,,,,
11827,18-Jun,0:50,24.54,92.89,0,0,,,,,,,,,,
11828,18-Jun,1:00,24.54,92.89,0,0,,,,,,,,,,
11829,18-Jun,1:10,24.46,92.89,0,0,,,,,,,,,,
11830,18-Jun,1:20,24.23,92.89,0,0,,,,,,,,,,
11831,18-Jun,1:30,24.3,92.89,0,0,,,,,,,,,,
11832,18-Jun,1:40,24.23,92.89,0,0,,,,,,,,,,
11833,18-Jun,1:50,24.15,92.89,0,0,,,,,,,,,,
11834,18-Jun,2:00,24.23,92.89,0,0,,,,,,,,,,
11835,18-Jun,2:10,24.15,92.89,0,0,,,,,,,,,,
11836,18-Jun,2:20,24.23,92.89,0,0,,,,,,,,,,
11837,18-Jun,2:30,24.23,92.89,0,0,,,,,,,,,,
11838,18-Jun,2:40,24.15,92.89,0,0,,,,,,,,,,
11839,18-Jun,2:50,24.07,92.89,0,0,,,,,,,,,,
11840,18-Jun,3:00,24.07,92.89,0,0,,,,,,,,,,
11841,18-Jun,3:10,23.99,92.89,0,0,,,,,,,,,,
11842,18-Jun,3:20,23.91,92.89,0,0,,,,,,,,,,
11843,18-Jun,3:30,23.99,92.89,0,0,,,,,,,,,,
11844,18-Jun,3:40,23.99,92.89,0,0,,,,,,,,,,
11845,18-Jun,3:50,23.99,92.89,0,0,,,,,,,,,,
11846,18-Jun,4:00,23.91,92.89,0,0,,,,,,,,,,
11847,18-Jun,4:10,23.99,92.89,0,0,,,,,,,,,,
11848,18-Jun,4:20,23.99,92.89,0,0,,,,,,,,,,
11849,18-Jun,4:30,23.91,92.89,0,0,,,,,,,,,,
11850,18-Jun,4:40,23.91,92.89,0,0,,,,,,,,,,
11851,18-Jun,4:50,23.99,92.89,0,0,,,,,,,,,,
11852,18-Jun,5:00,23.91,92.89,0,0,,,,,,,,,,
11853,18-Jun,5:10,23.83,92.89,0,0,,,,,,,,,,
11854,18-Jun,5:20,23.83,92.89,0,0,,,,,,,,,,
11855,18-Jun,5:30,23.83,92.89,0,0,,,,,,,,,,
11856,18-Jun,5:40,23.83,92.89,77.32,0,,,,,,,,,,
11857,18-Jun,5:50,23.83,92.89,355.84,0,,,,,,,,,,
11858,18-Jun,6:00,23.75,92.89,1148.8,0,,,,,,,,,,
11859,18-Jun,6:10,23.91,92.89,2818.56,0,,,,,,,,,,
11860,18-Jun,6:20,23.99,92.89,4677.12,0,,,,,,,,,,
11861,18-Jun,6:30,24.23,92.89,6620.16,0,,,,,,,,,,
11862,18-Jun,6:40,24.54,92.89,8801.28,0,,,,,,,,,,
11863,18-Jun,6:50,24.86,92.89,10828.8,0,,,,,,,,,,
11864,18-Jun,7:00,25.17,92.89,12533.76,0,,,,,,,,,,
11865,18-Jun,7:10,25.57,92.23,13271.04,0,,,,,,,,,,
11866,18-Jun,7:20,25.88,90.26,14100.48,0,,,,,,,,,,
11867,18-Jun,7:30,26.2,87.45,14192.64,0,,,,,,,,,,
11868,18-Jun,7:40,26.35,87.45,18677.76,0,,,,,,,,,,
11869,18-Jun,7:50,26.59,86.14,21104.64,0,,,,,,,,,,
11870,18-Jun,8:00,26.99,84.45,25804.8,0,,,,,,,,,,
11871,18-Jun,8:10,27.22,83.32,17008.77,0,,,,,,,,,,
11872,18-Jun,8:20,27.38,81.45,22794.24,0,,,,,,,,,,
11873,18-Jun,8:30,27.54,80.6,23674.88,0,,,,,,,,,,
11874,18-Jun,8:40,28.01,77.7,27095.04,0,,,,,,,,,,
11875,18-Jun,8:50,28.17,77.7,34283.52,0,,,,,,,,,,
11876,18-Jun,9:00,28.33,78.54,30597.12,0,,,,,,,,,,
11877,18-Jun,9:10,28.25,78.63,36126.72,0,,,,,,,,,,
11878,18-Jun,9:20,28.33,77.7,38891.52,0,,,,,,,,,,
11879,18-Jun,9:30,28.41,77.51,42659.84,0,,,,,,,,,,
11880,18-Jun,9:40,28.56,75.54,42577.92,0,,,,,,,,,,
11881,18-Jun,9:50,28.41,75.73,44195.84,0,,,,,,,,,,
11882,18-Jun,10,28.96,74.32,49766.4,0,,,,,,,,,,
11883,18-Jun,10:10,28.88,75.16,53084.16,0,,,,,,,,,,
11884,18-Jun,10:20,29.27,74.41,33587.2,0,,,,,,,,,,
11885,18-Jun,10:30,29.43,72.44,62341.12,0,,,,,,,,,,
11886,18-Jun,10:40,29.27,73.01,52305.92,0,,,,,,,,,,
11887,18-Jun,10:50,29.12,72.73,16271.36,0,,,,,,,,,,
11888,18-Jun,11:00,29.27,74.32,18380.8,0,,,,,,,,,,
11889,18-Jun,11:10,27.7,83.6,25907.2,0,,,,,,,,,,
11890,18-Jun,11:20,27.38,84.17,25497.6,0,,,,,,,,,,
11891,18-Jun,11:30,27.46,84.73,35082.24,0,,,,,,,,,,
11892,18-Jun,11:40,27.62,83.23,23562.24,0,,,,,,,,,,
11893,18-Jun,11:50,27.62,84.07,16404.48,0,,,,,,,,,,
11894,18-Jun,12:00,27.54,83.23,22763.52,0,,,,,,,,,,
11895,18-Jun,12:10,27.46,82.48,44236.8,0,,,,,,,,,,
11896,18-Jun,12:20,27.7,82.67,35635.2,0,,,,,,,,,,
11897,18-Jun,12:30,27.93,80.6,35614.72,0,,,,,,,,,,
11898,18-Jun,12:40,27.77,80.13,37642.24,0,,,,,,,,,,
11899,18-Jun,12:50,27.85,79.67,33546.24,0,,,,,,,,,,
11900,18-Jun,13:00,27.93,80.42,34283.52,0,,,,,,,,,,
11901,18-Jun,13:10,27.93,79.76,17418.24,0,,,,,,,,,,
11902,18-Jun,13:20,27.85,79.01,16220.16,0,,,,,,,,,,
11903,18-Jun,13:30,27.77,78.92,14469.12,0,,,,,,,,,,
11904,18-Jun,13:40,27.77,79.48,13731.84,0,,,,,,,,,,
11905,18-Jun,13:50,27.85,79.57,12810.24,0,,,,,,,,,,
11906,18-Jun,14:00,27.77,79.1,11729.92,0,,,,,,,,,,
11907,18-Jun,14:10,27.77,79.85,11381.76,0,,,,,,,,,,
11908,18-Jun,14:20,27.7,79.38,11197.44,0,,,,,,,,,,
11909,18-Jun,14:30,27.7,80.23,10920.96,0,,,,,,,,,,
11910,18-Jun,14:40,27.7,79.76,11013.12,0,,,,,,,,,,
11911,18-Jun,14:50,27.7,79.2,9999.36,0,,,,,,,,,,
11912,18-Jun,15:00,27.7,78.73,8755.2,0,,,,,,,,,,
11913,18-Jun,15:10,27.7,79.01,8064,0,,,,,,,,,,
11914,18-Jun,15:20,27.77,79.01,7408.64,0,,,,,,,,,,
11915,18-Jun,15:30,27.77,80.51,6958.08,0,,,,,,,,,,
11916,18-Jun,15:40,27.77,79.38,6681.6,535.65,,,,,,,,,,
11917,18-Jun,15:50,27.77,77.51,6082.56,24.88,,,,,,,,,,
11918,18-Jun,16:00,27.77,79.57,5483.52,24.33,,,,,,,,,,
11919,18-Jun,16:10,27.77,77.88,4953.6,23.61,,,,,,,,,,
11920,18-Jun,16:20,27.85,79.57,4354.56,25.41,,,,,,,,,,
11921,18-Jun,16:30,27.62,78.82,3768.32,23.25,,,,,,,,,,
11922,18-Jun,16:40,27.54,78.63,3064.32,24.18,,,,,,,,,,
11923,18-Jun,16:50,27.54,80.23,2410.24,24.58,,,,,,,,,,
11924,18-Jun,17:00,27.38,79.01,1500.16,24.84,,,,,,,,,,
11925,18-Jun,17:10,27.38,79.2,636.48,24.14,,,,,,,,,,
11926,18-Jun,17:20,27.38,81.35,385.92,25.15,,,,,,,,,,
11927,18-Jun,17:30,27.22,82.2,140.08,24.82,,,,,,,,,,
11928,18-Jun,17:40,26.99,82.85,0,25.02,,,,,,,,,,
11929,18-Jun,17:50,26.91,84.26,0,22.37,,,,,,,,,,
11930,18-Jun,18:00,26.67,86.51,0,23.83,,,,,,,,,,
11931,18-Jun,18:10,26.51,87.73,0,26.91,,,,,,,,,,
11932,18-Jun,18:20,26.35,88.58,0,30.05,,,,,,,,,,
11933,18-Jun,18:30,26.2,89.51,0,29.29,,,,,,,,,,
11934,18-Jun,18:40,26.04,90.08,0,45.43,,,,,,,,,,
11935,18-Jun,18:50,25.88,91.48,0,45.01,,,,,,,,,,
11936,18-Jun,19:00,25.8,91.67,0,60.12,,,,,,,,,,
11937,18-Jun,19:10,25.64,92.04,0,32.78,,,,,,,,,,
11938,18-Jun,19:20,25.57,92.33,0,31.58,,,,,,,,,,
11939,18-Jun,19:30,25.49,92.61,0,24.27,,,,,,,,,,
11940,18-Jun,19:40,25.49,92.89,0,34.56,,,,,,,,,,
11941,18-Jun,19:50,25.33,92.89,0,36.52,,,,,,,,,,
11942,18-Jun,20,25.41,92.89,0,25.29,,,,,,,,,,
11943,18-Jun,20:10,25.25,92.89,0,35.03,,,,,,,,,,
11944,18-Jun,20:20,25.25,92.89,0,21.19,,,,,,,,,,
11945,18-Jun,20:30,25.01,92.89,0,24.47,,,,,,,,,,
11946,18-Jun,20:40,24.94,92.89,0,28.82,,,,,,,,,,
11947,18-Jun,20:50,24.78,92.89,0,27.5,,,,,,,,,,
11948,18-Jun,21:00,24.86,92.89,0,23.24,,,,,,,,,,
11949,18-Jun,21:10,24.86,92.89,0,20.79,,,,,,,,,,
11950,18-Jun,21:20,24.7,92.89,0,28.15,,,,,,,,,,
11951,18-Jun,21:30,24.7,92.89,0,21.71,,,,,,,,,,
11952,18-Jun,21:40,24.7,92.89,0,55.07,,,,,,,,,,
11953,18-Jun,21:50,24.78,92.89,0,36.99,,,,,,,,,,
11954,18-Jun,22:00,24.86,92.89,0,25.17,,,,,,,,,,
11955,18-Jun,22:10,24.94,92.89,0,19.71,,,,,,,,,,
11956,18-Jun,22:20,24.94,92.89,0,28.43,,,,,,,,,,
11957,18-Jun,22:30,24.78,92.89,0,39.33,,,,,,,,,,
11958,18-Jun,22:40,24.86,92.89,0,18.97,,,,,,,,,,
11959,18-Jun,22:50,24.86,92.89,0,25.21,,,,,,,,,,
11960,18-Jun,23:00,24.94,92.89,0,36.19,,,,,,,,,,
11961,18-Jun,23:10,24.94,92.89,0,29.15,,,,,,,,,,
11962,18-Jun,23:20,24.86,92.89,0,19.89,,,,,,,,,,
11963,18-Jun,23:30,24.94,92.89,0,40.03,,,,,,,,,,
11964,18-Jun,23:40,25.01,92.89,0,18.13,,,,,,,,,,
11965,18-Jun,23:50,24.7,92.89,0,37.78,,,,,,,,,,
11966,19-Jun,0:00,24.54,92.89,0,34.95,,,,,,,,,,
11967,19-Jun,0:10,24.62,92.89,0,47.67,,,,,,,,,,
11968,19-Jun,0:20,24.62,92.89,0,42.87,,,,,,,,,,
11969,19-Jun,0:30,24.62,92.89,0,37.88,,,,,,,,,,
11970,19-Jun,0:40,24.62,92.89,0,44.4,,,,,,,,,,
11971,19-Jun,0:50,24.7,92.89,0,55.46,,,,,,,,,,
11972,19-Jun,1:00,24.62,92.89,0,32.79,,,,,,,,,,
11973,19-Jun,1:10,24.62,92.89,0,25.39,,,,,,,,,,
11974,19-Jun,1:20,24.62,92.89,0,27.39,,,,,,,,,,
11975,19-Jun,1:30,24.54,92.89,0,56.84,,,,,,,,,,
11976,19-Jun,1:40,24.62,92.89,0,29.01,,,,,,,,,,
11977,19-Jun,1:50,24.7,92.89,0,18.53,,,,,,,,,,
11978,19-Jun,2:00,24.46,92.89,0,41,,,,,,,,,,
11979,19-Jun,2:10,24.3,92.89,0,43.97,,,,,,,,,,
11980,19-Jun,2:20,24.38,92.89,0,19.29,,,,,,,,,,
11981,19-Jun,2:30,24.46,92.89,0,22.09,,,,,,,,,,
11982,19-Jun,2:40,24.46,92.89,0,32.26,,,,,,,,,,
11983,19-Jun,2:50,24.38,92.89,0,46.14,,,,,,,,,,
11984,19-Jun,3:00,24.3,92.89,0,18.96,,,,,,,,,,
11985,19-Jun,3:10,24.3,92.89,0,34.39,,,,,,,,,,
11986,19-Jun,3:20,24.3,92.89,0,29.08,,,,,,,,,,
11987,19-Jun,3:30,24.3,92.89,0,18.16,,,,,,,,,,
11988,19-Jun,3:40,24.15,92.89,0,18.02,,,,,,,,,,
11989,19-Jun,3:50,24.15,92.89,0,17.66,,,,,,,,,,
11990,19-Jun,4:00,24.07,92.89,0,16.64,,,,,,,,,,
11991,19-Jun,4:10,24.23,92.89,0,18.77,,,,,,,,,,
11992,19-Jun,4:20,24.23,92.89,0,18.03,,,,,,,,,,
11993,19-Jun,4:30,24.23,92.89,0,23.86,,,,,,,,,,
11994,19-Jun,4:40,24.3,92.89,0,17.51,,,,,,,,,,
11995,19-Jun,4:50,24.23,92.89,0,24.21,,,,,,,,,,
11996,19-Jun,5:00,24.3,92.89,0,32.52,,,,,,,,,,
11997,19-Jun,5:10,24.23,92.89,0,40.54,,,,,,,,,,
11998,19-Jun,5:20,24.23,92.89,0,18.98,,,,,,,,,,
11999,19-Jun,5:30,24.3,92.89,0,21.14,,,,,,,,,,
12000,19-Jun,5:40,24.15,92.89,52,22.99,,,,,,,,,,
12001,19-Jun,5:50,23.99,92.89,233.76,27.35,,,,,,,,,,
12002,19-Jun,6:00,23.99,92.89,622.72,30.52,,,,,,,,,,
12003,19-Jun,6:10,23.99,92.89,1290.24,33.21,,,,,,,,,,
12004,19-Jun,6:20,23.99,92.89,1658.88,35.94,,,,,,,,,,
12005,19-Jun,6:30,24.15,92.89,2805.76,38.49,,,,,,,,,,
12006,19-Jun,6:40,24.07,92.89,4584.96,42.76,,,,,,,,,,
12007,19-Jun,6:50,24.07,92.89,5898.24,44.97,,,,,,,,,,
12008,19-Jun,7:00,24.38,92.89,7280.64,45.04,,,,,,,,,,
12009,19-Jun,7:10,24.62,92.89,8801.28,44.47,,,,,,,,,,
12010,19-Jun,7:20,24.78,92.89,11888.64,44.91,,,,,,,,,,
12011,19-Jun,7:30,25.17,92.89,14008.32,44.42,,,,,,,,,,
12012,19-Jun,7:40,25.88,91.86,14745.6,44.59,,,,,,,,,,
12013,19-Jun,7:50,26.04,89.98,18339.84,43.83,,,,,,,,,,
12014,19-Jun,8:00,26.12,87.45,19445.76,43.5,,,,,,,,,,
12015,19-Jun,8:10,26.28,86.32,23449.6,45.02,,,,,,,,,,
12016,19-Jun,8:20,26.67,85.11,22671.36,43.65,,,,,,,,,,
12017,19-Jun,8:30,27.3,82.95,28385.28,44.51,,,,,,,,,,
12018,19-Jun,8:40,27.14,82.29,25804.8,43.97,,,,,,,,,,
12019,19-Jun,8:50,27.46,81.73,29122.56,40.82,,,,,,,,,,
12020,19-Jun,9:00,27.7,80.51,30412.8,41.28,,,,,,,,,,
12021,19-Jun,9:10,27.77,79.2,32849.92,40.12,,,,,,,,,,
12022,19-Jun,9:20,28.25,76.76,32808.96,39.13,,,,,,,,,,
123,19-Jun,9:30,28.64,74.88,37048.32,32.51,,,,,,,,,,
12024,19-Jun,9:40,28.8,74.79,42291.2,40.81,,,,,,,,,,
12025,19-Jun,9:50,29.12,73.1,46735.36,37.46,,,,,,,,,,
12026,19-Jun,10,28.8,74.51,41103.36,40.02,,,,,,,,,,
12027,19-Jun,10:10,29.12,71.41,49070.08,38.76,,,,,,,,,,
12028,19-Jun,10:20,29.51,71.69,46448.64,36.45,,,,,,,,,,
12029,19-Jun,10:30,29.51,70.66,45547.52,36.26,,,,,,,,,,
12030,19-Jun,10:40,29.59,70.29,60825.6,36.55,,,,,,,,,,
12031,19-Jun,10:50,29.51,69.82,54599.68,36.78,,,,,,,,,,
12032,19-Jun,11:00,30.14,67.94,49397.76,36.42,,,,,,,,,,
12033,19-Jun,11:10,29.98,67.01,18595.84,36.5,,,,,,,,,,
12034,19-Jun,11:20,30.06,66.72,20992,37.3,,,,,,,,,,
12035,19-Jun,11:30,29.51,69.26,23592.96,33.97,,,,,,,,,,
12036,19-Jun,11:40,29.75,68.88,15779.84,35.08,,,,,,,,,,
12037,19-Jun,11:50,30.14,69.35,34894.59,34.42,,,,,,,,,,
12038,19-Jun,12:00,29.75,68.6,40366.08,25.06,,,,,,,,,,
12039,19-Jun,12:10,29.59,73.1,36126.72,33.98,,,,,,,,,,
12040,19-Jun,12:20,29.35,73.29,39321.6,32.07,,,,,,,,,,
12041,19-Jun,12:30,29.27,73.29,42762.24,33.36,,,,,,,,,,
12042,19-Jun,12:40,29.35,73.01,35573.76,31.73,,,,,,,,,,
12043,19-Jun,12:50,29.27,73.1,37048.32,24.74,,,,,,,,,,
12044,19-Jun,13:00,29.27,72.82,39096.32,32.1,,,,,,,,,,
12045,19-Jun,13:10,29.27,74.88,15390.72,31.64,,,,,,,,,,
12046,19-Jun,13:20,29.12,73.95,14376.96,31.91,,,,,,,,,,
12047,19-Jun,13:30,29.04,73.85,13455.36,30.87,,,,,,,,,,
12048,19-Jun,13:40,28.8,74.98,12441.6,28.26,,,,,,,,,,
12049,19-Jun,13:50,28.48,76.66,11566.08,30.4,,,,,,,,,,
12050,19-Jun,14:00,28.17,79.57,11105.28,29.69,,,,,,,,,,
12051,19-Jun,14:10,28.25,78.63,10690.56,28.95,,,,,,,,,,
12052,19-Jun,14:20,28.17,78.73,10091.52,29.88,,,,,,,,,,
12053,19-Jun,14:30,28.01,79.2,9594.88,30.78,,,,,,,,,,
12054,19-Jun,14:40,27.85,80.32,8847.36,30.81,,,,,,,,,,
12055,19-Jun,14:50,27.77,81.54,8391.68,29.91,,,,,,,,,,
12056,19-Jun,15:00,27.93,83.32,7971.84,28.85,,,,,,,,,,
12057,19-Jun,15:10,27.85,82.95,7464.96,30.73,,,,,,,,,,
12058,19-Jun,15:20,27.7,83.6,7096.32,29.34,,,,,,,,,,
12059,19-Jun,15:30,27.62,81.26,6912,28.15,,,,,,,,,,
12060,19-Jun,15:40,27.62,82.67,5424.64,26.32,,,,,,,,,,
12061,19-Jun,15:50,27.62,82.57,4032,27.5,,,,,,,,,,
12062,19-Jun,16:00,27.38,83.14,3640.32,29.03,,,,,,,,,,
12063,19-Jun,16:10,27.38,85.95,4861.44,28.8,,,,,,,,,,
12064,19-Jun,16:20,27.22,86.04,3847.68,28.46,,,,,,,,,,
12065,19-Jun,16:30,27.14,86.89,3340.8,28.85,,,,,,,,,,
12066,19-Jun,16:40,27.06,86.79,2380.8,25.8,,,,,,,,,,
12067,19-Jun,16:50,26.99,88.11,1829.12,24.52,,,,,,,,,,
12068,19-Jun,17:00,26.99,87.64,1261.44,25.4,,,,,,,,,,
12069,19-Jun,17:10,26.91,88.2,852.48,26.87,,,,,,,,,,
12070,19-Jun,17:20,26.91,88.29,376,27.07,,,,,,,,,,
12071,19-Jun,17:30,26.83,88.2,119.28,26.55,,,,,,,,,,
12072,19-Jun,17:40,26.91,90.54,0,23.93,,,,,,,,,,
12073,19-Jun,17:50,26.75,89.89,0,23.64,,,,,,,,,,
12074,19-Jun,18:00,26.67,89.42,0,30.75,,,,,,,,,,
12075,19-Jun,18:10,26.51,89.89,0,30.06,,,,,,,,,,
12076,19-Jun,18:20,26.35,90.83,0,45.1,,,,,,,,,,
12077,19-Jun,18:30,26.28,91.58,0,38.91,,,,,,,,,,
12078,19-Jun,18:40,26.12,92.8,0,44.35,,,,,,,,,,
12079,19-Jun,18:50,26.04,92.89,0,28.85,,,,,,,,,,
12080,19-Jun,19:00,25.96,92.89,0,44.56,,,,,,,,,,
